route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
107,131.0.2,1675365,Pioneer Village Terminal - SB,,1,174489,73753,1,1
107,131.0.2,1675366,Pioneer Village Terminal - SB,,1,174490,73753,1,1
107,131.0.2,1675367,Pioneer Village Terminal - SB,,1,174489,73753,1,1
107,131.0.2,1675354,Pioneer Village Terminal - SB,,1,174490,73753,1,1
107,131.0.2,1675368,Pioneer Village Terminal - SB,,1,174489,73753,1,1
107,131.0.2,1675369,Pioneer Village Terminal - SB,,1,174490,73753,1,1
107,131.0.2,1675370,Pioneer Village Terminal - SB,,1,174489,73753,1,1
107,131.0.2,1675371,Pioneer Village Terminal - SB,,1,174490,73753,1,1
107,131.0.2,1675351,Pioneer Village Terminal - SB,,1,174489,73753,1,1
107,131.0.2,1675372,Pioneer Village Terminal - SB,,1,174490,73753,1,1
107,131.0.2,1675373,Drummond Drive - SB,,1,174489,73754,1,1
107,131.0.2,1675374,Drummond Drive - SB,,1,174490,73754,1,1
165,131.0.2,1675406,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675407,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675408,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675409,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675385,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675410,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675411,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675412,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675413,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675414,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675386,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675387,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675388,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675389,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675390,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675391,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675392,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675393,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675394,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675395,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675396,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675397,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675398,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675399,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675400,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675401,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675402,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675403,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675404,Major Mackenzie and Hwy 400 - NB,,0,174492,73757,1,1
165,131.0.2,1675405,Major Mackenzie and Hwy 400 - NB,,0,174491,73757,1,1
165,131.0.2,1675420,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675421,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675422,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675423,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675424,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675425,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675426,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675427,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675428,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675429,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675430,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675431,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675432,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675433,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675434,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675435,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675437,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675436,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675438,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675439,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675440,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675441,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675442,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675415,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675416,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675417,Pioneer Village Terminal - SB,,1,174491,73758,1,1
165,131.0.2,1675418,Pioneer Village Terminal - SB,,1,174492,73758,1,1
165,131.0.2,1675419,Pioneer Village Terminal - SB,,1,174491,73758,1,1
760,131.0.2,1675473,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675443,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675444,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675445,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675446,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675447,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675448,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675449,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675450,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675451,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675452,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675453,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675454,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675455,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675456,Vaughan Mills - NB,,0,174493,73786,1,1
760,131.0.2,1675457,Vaughan Mills - NB,,0,174525,73786,1,1
760,131.0.2,1675474,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675458,Finch Terminal - SB,,1,174525,73789,1,1
760,131.0.2,1675459,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675460,Finch Terminal - SB,,1,174525,73789,1,1
760,131.0.2,1675461,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675462,Finch Terminal - SB,,1,174525,73789,1,1
760,131.0.2,1675463,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675464,Finch Terminal - SB,,1,174525,73789,1,1
760,131.0.2,1675465,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675466,Finch Terminal - SB,,1,174525,73789,1,1
760,131.0.2,1675467,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675468,Finch Terminal - SB,,1,174525,73789,1,1
760,131.0.2,1675469,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675470,Finch Terminal - SB,,1,174525,73789,1,1
760,131.0.2,1675471,Finch Terminal - SB,,1,174493,73789,1,1
760,131.0.2,1675472,Finch Terminal - SB,,1,174525,73789,1,1
33,131.0.2,1678038,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678037,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678036,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678035,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678034,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678033,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678032,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678031,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678030,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678029,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678028,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678027,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678026,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678025,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678024,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678023,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678022,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678021,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678020,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678019,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678018,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678017,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678016,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678015,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678014,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678013,State Farm - EB,,0,174622,73943,1,1
33,131.0.2,1678063,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678064,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678062,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678061,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678060,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678059,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678058,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678057,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678056,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678055,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678054,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678053,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678052,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678051,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678050,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678049,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678048,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678047,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678046,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678045,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678044,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678043,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678042,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678041,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678039,Murray - WB,,1,174622,73946,1,1
33,131.0.2,1678040,Murray - WB,,1,174622,73946,1,1
50,131.0.2,1678069,Sutton via Keswick Marketplace - NB,,0,174624,73954,1,1
50,131.0.2,1678068,Sutton via Keswick Marketplace - NB,,0,174625,73954,1,1
50,131.0.2,1678067,Sutton via Keswick Marketplace - NB,,0,174626,73954,1,1
50,131.0.2,1678077,Sutton via Keswick Marketplace - NB,,0,174624,73954,1,1
50,131.0.2,1678076,Sutton via Keswick Marketplace - NB,,0,174625,73954,1,1
50,131.0.2,1678075,Sutton via Keswick Marketplace - NB,,0,174626,73954,1,1
50,131.0.2,1678074,Sutton via Keswick Marketplace - NB,,0,174624,73954,1,1
50,131.0.2,1678065,Sutton via Keswick Marketplace - NB,,0,174625,73954,1,1
50,131.0.2,1678073,Sutton via Keswick Marketplace - NB,,0,174626,73954,1,1
50,131.0.2,1678072,Sutton via Keswick Marketplace - NB,,0,174624,73954,1,1
50,131.0.2,1678066,Sutton via Keswick Marketplace - NB,,0,174625,73954,1,1
50,131.0.2,1678071,Sutton via Keswick Marketplace - NB,,0,174626,73954,1,1
50,131.0.2,1678070,Sutton via Keswick Marketplace - NB,,0,174624,73954,1,1
50,131.0.2,1678083,Sutton via Keswick Marketplace - NB,,0,174625,73954,1,1
50,131.0.2,1678082,Sutton via Keswick Marketplace - NB,,0,174626,73954,1,1
50,131.0.2,1678081,Sutton via Keswick Marketplace - NB,,0,174624,73954,1,1
50,131.0.2,1678080,Sutton via Keswick Marketplace - NB,,0,174625,73954,1,1
50,131.0.2,1678079,Sutton via Keswick Marketplace - NB,,0,174626,73954,1,1
50,131.0.2,1678078,Sutton via Keswick Marketplace - NB,,0,174624,73954,1,1
50,131.0.2,1678096,Newmarket Terminal - SB,,1,174626,73955,1,1
50,131.0.2,1678095,Newmarket Terminal - SB,,1,174624,73955,1,1
50,131.0.2,1678094,Newmarket Terminal - SB,,1,174625,73955,1,1
50,131.0.2,1678093,Newmarket Terminal - SB,,1,174626,73955,1,1
50,131.0.2,1678092,Newmarket Terminal - SB,,1,174624,73955,1,1
50,131.0.2,1678091,Newmarket Terminal - SB,,1,174625,73955,1,1
50,131.0.2,1678090,Newmarket Terminal - SB,,1,174626,73955,1,1
50,131.0.2,1678089,Newmarket Terminal - SB,,1,174624,73955,1,1
50,131.0.2,1678088,Newmarket Terminal - SB,,1,174625,73955,1,1
50,131.0.2,1678087,Newmarket Terminal - SB,,1,174626,73955,1,1
50,131.0.2,1678086,Newmarket Terminal - SB,,1,174624,73955,1,1
50,131.0.2,1678097,Newmarket Terminal - SB,,1,174625,73955,1,1
50,131.0.2,1678085,Newmarket Terminal - SB,,1,174626,73955,1,1
50,131.0.2,1678084,Newmarket Terminal - SB,,1,174624,73955,1,1
50,131.0.2,1678101,Newmarket Terminal - SB,,1,174625,73955,1,1
50,131.0.2,1678100,Newmarket Terminal - SB,,1,174626,73955,1,1
50,131.0.2,1678099,Newmarket Terminal - SB,,1,174624,73955,1,1
50,131.0.2,1678098,Newmarket Terminal - SB,,1,174625,73955,1,1
54,131.0.2,1678116,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678115,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678114,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678113,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678112,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678111,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678110,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678109,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678108,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678107,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678106,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678105,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678104,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678103,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678102,East Gwillimbury GO Station - NB,,0,174632,73974,1,1
54,131.0.2,1678124,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678123,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678122,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678121,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678119,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678118,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678117,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678120,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678131,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678130,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678129,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678128,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678127,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678126,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
54,131.0.2,1678125,Yonge and Wellington via Main St - SB,,1,174632,73975,1,1
57,131.0.2,1678146,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678145,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678144,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678143,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678142,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678141,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678140,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678139,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678138,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678137,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678136,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678135,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678134,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678133,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678132,404 Town Centre - EB,,0,174640,73988,1,1
57,131.0.2,1678160,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678159,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678158,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678157,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678156,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678155,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678154,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678153,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678152,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678151,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678150,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678149,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678148,Newmarket Terminal - WB,,1,174640,73990,1,1
57,131.0.2,1678147,Newmarket Terminal - WB,,1,174640,73990,1,1
96,131.0.2,1678169,Newmarket Terminal - NB,,0,174694,74008,1,1
96,131.0.2,1678171,Newmarket Terminal - NB,,0,174692,74008,1,1
96,131.0.2,1678170,Newmarket Terminal - NB,,0,174693,74008,1,1
96,131.0.2,1678168,Newmarket Terminal - NB,,0,174694,74008,1,1
96,131.0.2,1678167,Newmarket Terminal - NB,,0,174692,74008,1,1
96,131.0.2,1678166,Newmarket Terminal - NB,,0,174693,74008,1,1
96,131.0.2,1678165,Newmarket Terminal - NB,,0,174694,74008,1,1
96,131.0.2,1678164,Newmarket Terminal - NB,,0,174692,74008,1,1
96,131.0.2,1678163,Newmarket Terminal - NB,,0,174693,74008,1,1
96,131.0.2,1678161,Newmarket Terminal - NB,,0,174694,74008,1,1
96,131.0.2,1678162,Newmarket Terminal - NB,,0,174692,74008,1,1
96,131.0.2,1678182,Pioneer Village Terminal - SB,,1,174694,74010,1,1
96,131.0.2,1678181,Pioneer Village Terminal - SB,,1,174692,74010,1,1
96,131.0.2,1678180,Pioneer Village Terminal - SB,,1,174693,74010,1,1
96,131.0.2,1678179,Pioneer Village Terminal - SB,,1,174694,74010,1,1
96,131.0.2,1678178,Pioneer Village Terminal - SB,,1,174692,74010,1,1
96,131.0.2,1678177,Pioneer Village Terminal - SB,,1,174693,74010,1,1
96,131.0.2,1678176,Pioneer Village Terminal - SB,,1,174694,74010,1,1
96,131.0.2,1678175,Pioneer Village Terminal - SB,,1,174692,74010,1,1
96,131.0.2,1678174,Pioneer Village Terminal - SB,,1,174693,74010,1,1
96,131.0.2,1678173,Pioneer Village Terminal - SB,,1,174694,74010,1,1
96,131.0.2,1678172,Pioneer Village Terminal - SB,,1,174692,74010,1,1
98,131.0.2,1678200,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678199,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678198,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678197,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678196,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678195,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678194,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678193,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678192,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678191,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678190,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678189,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678188,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678187,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678186,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678185,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678184,Green Lane - NB,,0,174695,74011,1,1
98,131.0.2,1678183,Green Lane - NB,,0,174696,74011,1,1
98,131.0.2,1678219,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678218,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678217,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678216,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678215,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678214,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678213,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678212,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678211,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678210,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678209,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678208,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678207,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678206,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678205,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678204,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678203,Bernard Terminal - SB,,1,174695,74012,1,1
98,131.0.2,1678202,Bernard Terminal - SB,,1,174696,74012,1,1
98,131.0.2,1678201,Bernard Terminal - SB,,1,174695,74012,1,1
90,131.0.3,1669003,Richmond Green Secondary School - NB,,0,173871,73427,1,2
90,131.0.3,1669002,Richmond Green Secondary School - NB,,0,173872,73428,1,2
90,131.0.3,1669001,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1669000,Richmond Green Secondary School - NB,,0,173872,73428,1,1
90,131.0.3,1668999,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1668998,Richmond Green Secondary School - NB,,0,173872,73428,1,1
90,131.0.3,1668997,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1668996,Richmond Green Secondary School - NB,,0,173872,73428,1,1
90,131.0.3,1668995,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1668994,Richmond Green Secondary School - NB,,0,173872,73428,1,1
90,131.0.3,1668993,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1668992,Richmond Green Secondary School - NB,,0,173872,73428,1,2
90,131.0.3,1668991,Richmond Green Secondary School - NB,,0,173871,73428,1,2
90,131.0.3,1668990,Richmond Green Secondary School - NB,,0,173872,73428,1,2
90,131.0.3,1668989,Richmond Green Secondary School - NB,,0,173871,73428,1,2
90,131.0.3,1668987,Richmond Green Secondary School - NB,,0,173872,73428,1,2
90,131.0.3,1668986,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1668988,Richmond Green Secondary School - NB,,0,173872,73428,1,1
90,131.0.3,1669006,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1669005,Richmond Green Secondary School - NB,,0,173872,73428,1,1
90,131.0.3,1669004,Richmond Green Secondary School - NB,,0,173871,73428,1,1
90,131.0.3,1669009,Don Mills Station - SB,,1,173872,73430,1,2
90,131.0.3,1669010,Don Mills Station - SB,,1,173871,73431,1,2
90,131.0.3,1669026,Don Mills Station - SB,,1,173872,73431,1,1
90,131.0.3,1669025,Don Mills Station - SB,,1,173871,73431,1,1
90,131.0.3,1669024,Don Mills Station - SB,,1,173872,73431,1,1
90,131.0.3,1669023,Don Mills Station - SB,,1,173871,73431,1,1
90,131.0.3,1669008,Don Mills Station - SB,,1,173872,73431,1,1
90,131.0.3,1669007,Don Mills Station - SB,,1,173871,73431,1,1
90,131.0.3,1669022,Don Mills Station - SB,,1,173872,73431,1,1
90,131.0.3,1669021,Don Mills Station - SB,,1,173871,73431,1,1
90,131.0.3,1669020,Don Mills Station - SB,,1,173872,73431,1,1
90,131.0.3,1669019,Don Mills Station - SB,,1,173871,73431,1,2
90,131.0.3,1669018,Don Mills Station - SB,,1,173872,73431,1,2
90,131.0.3,1669017,Don Mills Station - SB,,1,173871,73431,1,2
90,131.0.3,1669016,Don Mills Station - SB,,1,173872,73431,1,2
90,131.0.3,1669015,Don Mills Station - SB,,1,173871,73431,1,2
90,131.0.3,1669014,Don Mills Station - SB,,1,173872,73431,1,1
90,131.0.3,1669013,Don Mills Station - SB,,1,173871,73431,1,1
90,131.0.3,1669012,Don Mills Station - SB,,1,173872,73431,1,1
90,131.0.3,1669011,Don Mills Station - SB,,1,173871,73431,1,1
601,131.0.3,1669101,Newmarket Terminal - NB,,0,173873,73439,1,1
601,131.0.3,1669102,Newmarket Terminal - NB,,0,173874,73439,1,1
601,131.0.3,1669103,Newmarket Terminal - NB,,0,173879,73439,1,1
601,131.0.3,1669104,Newmarket Terminal - NB,,0,173878,73439,1,2
601,131.0.3,1669105,Newmarket Terminal - NB,,0,173877,73439,1,2
601,131.0.3,1669106,Newmarket Terminal - NB,,0,173876,73439,1,2
601,131.0.3,1669107,Newmarket Terminal - NB,,0,173875,73439,1,2
601,131.0.3,1669109,Newmarket Terminal - NB,,0,173873,73439,1,2
601,131.0.3,1669108,Bernard Terminal - NB,,0,173874,73438,1,2
601,131.0.3,1669069,Newmarket Terminal - NB,,0,173879,73439,1,1
601,131.0.3,1669100,Bernard Terminal - NB,,0,173880,73438,1,1
601,131.0.3,1669068,Newmarket Terminal - NB,,0,173882,73439,1,1
601,131.0.3,1669099,Bernard Terminal - NB,,0,173878,73438,1,1
601,131.0.3,1669067,Newmarket Terminal - NB,,0,173883,73439,1,1
601,131.0.3,1669098,Bernard Terminal - NB,,0,173881,73438,1,1
